ID,Name,Age,Center,Forward,Guard,A-10,A-Sun,AAC,ACC,AEC,Big 12,Big East,Big Sky,Big South,Big Ten,Big West,CAA,CUSA,Horizon,Ind,Ivy,MAAC,MAC,MEAC,MVC,MWC,Mid-Cont,NEC,OVC,Pac-10,Pac-12,Patriot,SEC,Southern,Southland,Summit,Sun Belt,WAC,WCC,Height,Weight,Season,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SOS,TS%,eFG%,3PAr,FTr,TRB%,AST%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,DraftCategory,DraftPick
andrew-bogut-1,Andrew Bogut,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,213,111,2005,35,35,35.0,8.0,12.9,7.8,12.2,0.3,0.7,4.1,5.9,3.7,8.5,12.2,2.3,1.0,1.9,2.7,2.2,20.4,4.54,0.648,0.63,0.055,0.45899999999999996,24.2,18.2,4.2,14.8,29.7,6.4,4.5,10.9,0.358,0,1
marvin-williams-1,Marvin Williams,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,104,2005,36,0,22.2,3.5,6.9,2.9,5.6,0.5,1.2,3.8,4.5,1.8,4.8,6.6,0.7,1.1,0.5,1.6,2.6,11.3,10.66,0.627,0.545,0.17800000000000002,0.66,16.0,5.4,1.4,14.7,21.1,2.6,2.1,4.8,0.239,0,2
deron-williams-1,Deron Williams,21,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,95,2005,39,39,33.7,4.6,10.5,2.8,5.7,1.7,4.8,1.7,2.5,0.4,3.3,3.6,6.8,1.0,0.2,2.8,2.1,12.5,8.47,0.535,0.516,0.455,0.23399999999999999,6.6,35.8,0.5,19.3,22.5,2.1,2.5,4.6,0.14,0,3
chris-paul-1,Chris Paul,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,79,2005,32,31,33.4,4.5,9.9,3.0,6.9,1.4,3.0,4.9,5.8,0.7,3.8,4.5,6.6,2.4,0.0,2.8,2.6,15.3,10.27,0.601,0.524,0.306,0.59,7.5,33.8,0.1,18.0,21.5,2.9,1.6,4.6,0.171,0,4
raymond-felton-1,Raymond Felton,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,89,2005,36,35,31.7,4.2,9.2,2.2,4.8,1.9,4.4,2.6,3.7,0.6,3.7,4.3,6.9,2.0,0.3,3.6,2.0,12.9,10.66,0.589,0.561,0.48200000000000004,0.406,7.4,34.6,0.6,24.7,20.4,2.7,2.5,5.1,0.179,0,5
channing-frye-1,Channing Frye,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,211,112,2005,37,37,31.0,6.1,11.1,6.1,10.6,0.1,0.5,3.4,4.1,2.8,4.8,7.6,1.9,0.9,2.3,1.7,2.6,15.8,8.03,0.605,0.557,0.040999999999999995,0.373,14.3,12.0,5.0,11.7,22.7,3.6,3.7,7.4,0.256,0,8
ike-diogu-1,Ike Diogu,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,203,113,2005,32,32,36.4,7.2,12.4,6.6,11.0,0.6,1.4,7.8,9.7,3.7,6.1,9.8,1.3,0.6,2.3,3.6,2.8,22.6,5.36,0.6629999999999999,0.598,0.113,0.7809999999999999,15.3,8.2,4.4,17.4,27.3,5.8,2.6,8.4,0.29,0,9
sean-may-1,Sean May,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,120,2005,37,36,26.8,6.2,10.9,6.2,10.8,0.0,0.1,5.2,6.8,3.8,6.9,10.7,1.7,1.2,1.0,2.5,2.4,17.5,10.66,0.62,0.5670000000000001,0.006999999999999999,0.627,21.8,11.7,2.5,15.3,27.6,4.1,3.6,7.7,0.311,0,13
rashad-mccants-1,Rashad McCants,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,93,2005,33,30,25.9,5.5,11.3,3.4,6.2,2.2,5.1,2.8,3.8,0.8,2.2,3.0,2.7,1.3,0.7,1.9,2.4,16.0,10.66,0.609,0.584,0.449,0.337,6.3,18.7,1.7,12.7,25.8,3.2,1.8,5.0,0.23199999999999998,0,14
joey-graham-1,Joey Graham,23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,102,2005,33,33,30.6,6.1,11.5,5.3,9.8,0.8,1.7,4.8,5.4,1.6,4.6,6.2,2.0,0.9,0.2,2.7,3.1,17.7,9.68,0.63,0.563,0.145,0.466,12.8,13.5,0.4,15.9,27.7,4.3,1.6,5.8,0.23199999999999998,1,16
danny-granger-1,Danny Granger,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,203,102,2005,30,30,30.0,6.1,11.6,4.6,8.2,1.5,3.5,5.1,6.8,2.3,6.6,8.9,2.4,2.1,2.0,2.4,2.4,18.8,1.51,0.634,0.589,0.298,0.585,17.8,17.8,4.7,13.9,29.8,4.3,3.3,7.6,0.33899999999999997,1,17
hakim-warrick-1,Hakim Warrick,22,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,99,2005,34,34,37.5,7.4,13.6,7.2,12.7,0.3,0.9,6.2,9.1,3.1,5.5,8.6,1.5,1.0,0.8,2.5,2.3,21.4,6.83,0.596,0.557,0.067,0.6709999999999999,12.9,8.0,1.5,12.4,26.9,4.5,2.9,7.5,0.235,1,19
julius-hodge-1,Julius Hodge,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,95,2005,34,32,34.6,5.8,11.8,5.4,10.1,0.4,1.6,5.0,7.4,2.5,4.1,6.6,4.8,1.4,0.7,2.6,2.2,17.0,9.16,0.555,0.51,0.138,0.633,11.5,30.3,1.5,14.6,26.8,2.8,2.3,5.1,0.172,1,20
nate-robinson-1,Nate Robinson,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,175,81,2005,35,35,31.5,5.4,11.6,3.6,7.0,1.8,4.6,3.9,5.0,1.5,2.3,3.9,4.3,1.7,0.2,2.0,2.8,16.4,7.66,0.5870000000000001,0.539,0.397,0.429,7.0,22.2,0.4,12.7,22.9,3.1,1.9,4.9,0.179,1,21
jarrett-jack-1,Jarrett Jack,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,91,2005,32,31,34.1,5.1,10.0,3.7,6.7,1.4,3.3,3.8,4.4,0.3,4.6,4.8,4.5,1.8,0.1,3.4,1.7,15.5,9.78,0.643,0.586,0.326,0.445,7.6,26.2,0.2,22.2,21.8,4.0,2.1,6.1,0.222,1,22
francisco-garcia-1,Francisco Garcia,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,88,2005,38,38,31.9,4.9,11.3,3.1,6.2,1.9,5.1,3.9,4.5,1.2,3.0,4.2,3.9,1.7,1.5,2.7,2.9,15.7,6.18,0.584,0.52,0.45299999999999996,0.4,7.3,24.0,3.3,17.0,24.5,3.4,4.0,7.5,0.247,1,23
luther-head-1,Luther Head,22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,83,2005,39,39,33.3,5.5,11.8,2.5,4.6,3.0,7.3,2.0,2.5,0.6,3.4,4.0,3.8,1.7,0.2,1.8,1.4,15.9,8.47,0.611,0.589,0.613,0.214,7.3,21.8,0.5,11.9,23.4,4.4,2.8,7.2,0.222,1,24
jason-maxiell-1,Jason Maxiell,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,117,2005,33,33,31.4,5.0,9.2,4.9,9.0,0.1,0.2,5.3,8.3,3.2,4.5,7.7,0.8,1.0,2.7,1.9,2.5,15.3,6.74,0.586,0.546,0.017,0.904,12.7,5.7,5.7,12.9,22.9,3.0,4.4,7.3,0.28300000000000003,1,26
linas-kleiza-1,Linas Kleiza,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,111,2005,33,28,31.5,5.0,12.4,4.1,9.0,0.9,3.4,5.1,7.0,2.2,5.4,7.6,1.6,0.6,0.3,2.7,2.8,16.1,9.24,0.511,0.441,0.276,0.565,14.1,13.3,0.7,14.6,30.3,1.5,1.5,3.0,0.115,1,27
wayne-simien-1,Wayne Simien,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,115,2005,26,26,34.3,7.3,13.3,7.2,12.8,0.2,0.5,5.5,6.7,3.2,7.8,11.0,1.4,0.6,0.6,2.3,2.6,20.3,10.85,0.616,0.5579999999999999,0.04,0.503,18.2,9.1,1.3,12.3,27.6,3.6,2.0,5.7,0.255,1,29
salim-stoudamire-1,Salim Stoudamire,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,185,81,2005,36,33,31.3,5.8,11.6,2.5,5.0,3.3,6.6,3.4,3.7,0.3,2.1,2.3,2.2,0.8,0.1,2.4,1.8,18.4,8.03,0.6890000000000001,0.647,0.5710000000000001,0.321,4.3,13.0,0.2,15.0,24.0,5.8,1.0,6.7,0.239,2,31
brandon-bass-1,Brandon Bass,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,203,108,2005,30,29,33.6,6.0,10.6,5.6,9.8,0.4,0.9,4.9,6.3,2.7,6.3,9.1,0.8,0.8,1.6,1.8,2.4,17.3,7.77,0.637,0.586,0.08199999999999999,0.589,16.1,5.5,3.3,11.7,23.2,3.8,1.7,5.5,0.217,2,33
ronny-turiaf-1,Ronny Turiaf,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,208,112,2005,31,31,31.2,5.1,10.0,5.0,9.7,0.1,0.2,5.7,8.4,2.4,7.1,9.5,1.5,0.4,1.9,2.3,2.7,15.9,4.37,0.5710000000000001,0.511,0.023,0.838,17.7,9.4,4.1,13.9,25.8,2.5,2.3,4.8,0.198,2,37
travis-diener-1,Travis Diener,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,79,2005,23,22,34.0,5.7,13.6,2.7,6.3,3.0,7.3,5.4,6.4,0.7,3.3,3.9,7.0,1.3,0.0,2.5,2.0,19.7,4.73,0.594,0.529,0.5379999999999999,0.474,6.9,53.3,0.1,13.2,29.7,3.1,1.2,4.3,0.222,2,38
von-wafer-1,Von Wafer,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,95,2005,29,22,26.1,4.3,9.8,2.0,4.1,2.2,5.7,1.7,2.3,0.2,2.3,2.5,1.7,1.0,0.3,1.7,1.1,12.5,8.99,0.5720000000000001,0.551,0.5770000000000001,0.239,5.7,14.4,0.8,13.4,24.4,2.0,0.5,2.5,0.13,2,39
chris-taft-1,Chris Taft,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,117,2005,29,29,26.5,5.5,9.4,5.5,9.4,0.0,0.0,2.3,4.0,3.0,4.5,7.5,0.8,0.4,1.7,1.6,1.7,13.3,5.73,0.586,0.58,0.0,0.423,16.9,7.4,4.8,12.5,24.8,2.3,2.5,4.8,0.252,2,42
erazem-lorbek-1,Erazem Lorbek,21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,108,2003,35,16,15.5,2.5,4.7,2.1,3.9,0.3,0.7,1.1,1.6,1.1,2.2,3.3,0.6,0.6,0.5,1.1,1.7,6.4,9.72,0.5870000000000001,0.5710000000000001,0.16,0.35,13.2,8.9,2.8,16.7,22.3,1.4,1.5,2.9,0.214,3,46
bracey-wright-1,Bracey Wright,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,95,2005,26,26,35.3,5.8,14.0,3.8,8.1,1.9,5.8,4.8,6.2,1.3,3.5,4.8,2.7,1.1,0.6,2.6,1.9,18.3,10.01,0.542,0.48200000000000004,0.419,0.444,8.5,20.4,1.3,13.4,30.4,2.2,1.2,3.3,0.145,3,47
robert-whaley-1,Robert Whaley,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,117,2004,22,3,13.0,2.2,6.3,2.2,6.2,0.0,0.0,1.4,2.1,1.0,1.4,2.5,0.6,0.3,0.4,1.1,2.1,5.8,6.28,0.396,0.348,0.006999999999999999,0.341,10.7,9.7,2.1,13.0,31.5,-0.6,0.7,0.1,0.01,3,51
dijon-thompson-1,Dijon Thompson,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,201,88,2005,28,27,34.6,6.5,13.8,5.0,9.7,1.5,4.1,3.8,4.9,1.9,6.1,7.9,2.3,1.5,0.3,3.3,2.2,18.4,7.09,0.573,0.53,0.298,0.35200000000000004,13.3,14.5,0.6,16.8,27.1,2.7,1.4,4.0,0.16699999999999998,3,54
lawrence-roberts-1,Lawrence Roberts,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206,108,2005,32,32,32.0,5.3,11.9,5.0,10.7,0.4,1.3,5.9,9.0,3.4,7.5,11.0,1.9,1.6,0.8,2.7,2.2,16.9,6.05,0.522,0.46299999999999997,0.107,0.754,18.7,12.6,1.7,14.4,28.4,1.7,3.6,5.4,0.21,3,55
amir-johnson-1,Amir Johnson,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,87,2010,29,28,33.1,2.4,6.9,1.3,3.2,1.1,3.7,1.2,2.2,0.4,3.0,3.3,5.7,1.0,0.1,2.3,2.4,7.0,-6.9,0.44299999999999995,0.425,0.5329999999999999,0.317,5.2,29.7,0.4,22.9,14.5,0.4,1.4,1.9,0.078,3,56
alex-acker-1,Alex Acker,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196,83,2005,31,31,37.2,5.9,13.1,4.0,8.7,1.9,4.4,2.9,3.4,1.4,5.1,6.5,3.7,1.3,0.5,2.6,1.9,16.6,1.51,0.564,0.522,0.337,0.26,9.5,19.9,0.9,15.2,22.2,2.5,1.5,4.0,0.14,3,60
chuck-hayes-1,Chuck Hayes,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,198,108,2005,34,34,29.3,4.2,8.3,4.2,8.0,0.1,0.3,2.4,3.3,3.0,4.7,7.7,2.3,1.8,1.0,1.9,2.2,10.9,8.1,0.5529999999999999,0.512,0.039,0.392,15.5,15.2,2.6,15.8,20.2,1.8,3.8,5.6,0.225,4,80
john-lucas-2,John Lucas,22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,74,2005,33,33,36.1,6.2,13.7,3.2,6.7,3.0,7.0,2.3,2.5,0.6,1.9,2.5,4.1,1.1,0.0,1.6,1.8,17.7,9.68,0.594,0.562,0.513,0.18600000000000003,4.4,21.8,0.1,9.7,23.2,3.6,1.1,4.7,0.157,4,80
alan-anderson-1,Alan Anderson,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,99,2005,33,33,26.6,4.5,8.1,3.8,6.2,0.8,2.0,3.5,3.9,1.8,3.7,5.6,1.7,1.0,0.2,1.6,2.7,13.2,7.41,0.6629999999999999,0.603,0.243,0.485,12.9,12.4,0.6,14.1,22.0,3.6,1.7,5.3,0.24,4,80
will-bynum-1,Will Bynum,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,83,2005,32,25,27.3,4.0,10.1,2.5,5.1,1.5,4.9,3.0,3.9,0.6,1.9,2.5,2.5,1.0,0.0,2.4,2.1,12.5,9.78,0.525,0.474,0.491,0.391,4.9,17.7,0.0,16.6,25.1,1.4,1.1,2.4,0.111,4,80
kelenna-azubuike-1,Kelenna Azubuike,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,196,99,2005,34,34,29.1,5.4,11.0,4.0,7.1,1.4,3.9,2.5,3.5,1.7,3.0,4.7,1.5,1.1,0.4,1.6,1.8,14.7,8.1,0.579,0.551,0.35200000000000004,0.315,9.4,10.9,0.9,11.5,24.7,2.9,2.1,4.9,0.19899999999999998,4,80
stephen-graham-1,Stephen Graham,23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,97,2005,33,4,17.9,2.2,4.5,1.7,3.5,0.5,1.0,1.8,2.4,0.8,2.4,3.2,1.1,0.5,0.1,1.6,1.8,6.5,9.68,0.581,0.534,0.22399999999999998,0.544,11.3,10.7,0.4,22.3,20.4,1.2,0.8,2.1,0.139,4,80
dwayne-jones-1,Dwayne Jones,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,113,2005,36,36,34.8,3.2,6.3,3.2,6.3,0.0,0.0,3.7,6.9,4.3,7.3,11.6,0.9,0.4,3.0,2.1,2.4,10.1,3.32,0.526,0.507,0.0,1.093,20.1,5.7,6.5,17.9,18.3,1.4,4.5,5.9,0.18899999999999997,4,80
will-conroy-1,Will Conroy,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,188,88,2005,34,33,30.8,3.2,7.0,2.3,4.1,0.9,2.9,2.1,2.7,0.8,2.6,3.3,6.4,0.8,0.1,2.8,2.5,9.4,7.66,0.562,0.519,0.414,0.385,6.2,30.9,0.2,25.2,16.2,1.5,1.4,2.9,0.11199999999999999,4,80
anthony-roberson-1,Anthony Roberson,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,188,81,2005,30,32,31.7,6.4,14.1,3.3,6.0,3.1,8.1,2.7,3.0,0.4,1.7,2.2,2.6,0.7,0.1,1.9,1.7,18.7,7.12,0.602,0.5670000000000001,0.5720000000000001,0.213,4.0,17.9,0.2,10.7,27.9,3.7,0.9,4.6,0.195,4,80
jawad-williams-1,Jawad Williams,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,98,2005,37,37,24.0,4.8,8.9,3.7,6.1,1.1,2.8,2.4,2.9,1.5,2.5,4.0,1.4,0.7,0.5,1.5,1.7,13.1,10.66,0.636,0.602,0.319,0.325,9.1,10.2,1.5,12.4,21.7,3.3,1.7,5.0,0.223,4,80
rawle-marshall-1,Rawle Marshall,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,206,86,2005,32,31,36.2,6.6,14.9,5.3,10.8,1.2,4.1,5.5,7.6,2.7,5.0,7.7,2.2,1.8,1.3,3.2,2.3,19.9,0.86,0.537,0.48100000000000004,0.27699999999999997,0.507,12.8,13.5,2.5,14.7,30.7,2.4,1.5,3.9,0.135,4,80
andre-owens-1,Andre Owens,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,90,2005,32,30,34.8,6.1,15.2,3.0,6.4,3.1,8.8,3.0,4.1,1.4,3.4,4.8,2.1,1.3,0.2,1.9,2.8,18.3,3.92,0.534,0.505,0.5770000000000001,0.272,7.8,13.9,0.4,10.0,26.6,2.2,1.6,3.8,0.138,4,80
luke-schenscher-1,Luke Schenscher,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,115,2005,32,32,26.0,4.1,7.7,4.1,7.5,0.0,0.1,1.8,2.8,2.6,4.7,7.3,1.3,0.7,1.8,1.9,2.4,10.1,9.78,0.56,0.541,0.016,0.363,15.1,9.6,4.6,17.3,20.0,1.6,2.8,4.4,0.21100000000000002,4,80
donell-taylor-1,Donell Taylor,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,81,2005,33,32,27.5,5.4,10.6,3.9,7.0,1.4,3.6,3.3,4.2,1.4,3.0,4.4,3.0,2.0,0.3,2.3,2.8,15.5,4.78,0.613,0.573,0.34,0.4,9.1,22.4,0.9,15.4,25.7,3.3,1.8,5.1,0.226,4,80
eddie-basden-1,Eddie Basden,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,97,2005,29,28,36.2,5.3,11.0,4.6,9.0,0.8,2.0,3.8,5.2,2.6,5.8,8.4,3.7,3.2,0.1,2.6,2.0,15.2,3.97,0.5660000000000001,0.522,0.179,0.478,12.6,20.6,0.3,16.3,21.0,2.2,2.5,4.7,0.179,4,80
sharrod-ford-1,Sharrod Ford,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,102,2005,32,32,28.8,5.8,11.3,5.8,11.2,0.0,0.1,3.3,5.7,3.4,4.7,8.2,1.1,0.8,2.1,2.6,2.9,14.9,8.86,0.532,0.512,0.008,0.507,15.8,8.7,5.4,15.8,26.6,1.7,2.7,4.4,0.191,4,80
devin-green-1,Devin Green,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,95,2005,30,30,32.5,5.0,10.9,4.1,8.6,0.8,2.3,3.3,4.6,2.3,5.3,7.6,2.2,1.9,0.6,2.8,2.5,14.1,-10.96,0.5379999999999999,0.494,0.20800000000000002,0.42200000000000004,13.6,15.7,1.3,17.5,24.2,1.8,2.6,4.4,0.18,4,80
keith-langford-1,Keith Langford,21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,97,2005,28,27,31.0,5.2,11.1,4.1,8.0,1.1,3.1,3.0,4.9,1.3,2.7,4.0,2.8,0.9,0.2,2.0,1.8,14.4,10.85,0.535,0.514,0.282,0.442,7.3,18.6,0.5,12.7,25.1,1.5,1.2,2.8,0.128,4,80
aaron-miles-1,Aaron Miles,22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,79,2005,30,30,33.1,2.9,6.3,1.5,3.6,1.3,2.7,2.2,2.8,0.6,2.9,3.5,7.2,1.7,0.3,3.1,1.9,9.3,10.85,0.611,0.564,0.426,0.452,6.0,38.2,0.7,28.7,16.2,2.1,2.0,4.1,0.166,4,80
kevinn-pinkney-1,Kevinn Pinkney,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,208,111,2005,31,31,29.2,4.7,8.7,4.6,8.2,0.1,0.5,3.0,4.0,2.5,5.2,7.7,1.2,1.3,0.8,1.6,2.2,12.5,3.02,0.591,0.5479999999999999,0.052000000000000005,0.465,14.9,9.3,1.9,13.0,20.9,2.5,2.8,5.3,0.23399999999999999,4,80
roger-powell-1,Roger Powell,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,106,2005,39,39,25.1,4.5,8.2,4.0,6.8,0.5,1.3,2.5,3.4,2.6,3.1,5.7,0.4,0.6,0.2,1.1,2.6,12.0,8.47,0.611,0.58,0.163,0.41700000000000004,13.9,3.2,0.7,9.9,22.7,3.2,2.2,5.4,0.22,4,80
matt-walsh-1,Matt Walsh,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,198,92,2005,28,26,29.9,4.5,9.9,2.0,4.1,2.5,5.8,3.1,3.8,0.4,3.3,3.6,3.0,1.0,0.3,2.5,1.8,14.6,7.12,0.621,0.5770000000000001,0.583,0.381,7.2,20.2,0.6,17.4,24.2,3.0,1.3,4.3,0.207,4,80
elton-brown-1,Elton Brown,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,115,2005,29,23,28.6,5.0,10.4,4.9,10.1,0.0,0.2,2.8,5.2,2.6,5.6,8.1,0.7,0.3,0.4,2.0,2.6,12.8,10.62,0.498,0.48,0.023,0.502,15.9,5.3,1.1,13.3,25.3,0.6,0.9,1.5,0.07400000000000001,4,80
